id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,section_prefixe,Anciennete_date_mutation
2025-414250,2025-01-08,1,Vente,300000.0,249.0,,RUE ANDRE CHENIER,0295,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,3.0,1000.0,5.960837,43.129704,000AS,422
2025-414250,2025-01-08,1,Vente,300000.0,249.0,,RUE ANDRE CHENIER,0295,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,3.0,1590.0,5.960837,43.129704,000AS,422
2025-414339,2025-01-23,1,Vente,325000.0,8.0,,RUE DRAGON,2390,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,114.0,6.0,223.0,5.943457,43.124149,000CI,407
2025-414392,2025-01-28,1,Vente,420000.0,98.0,,BD SAINT JACQUES,6490,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,76.0,2.0,320.0,5.90258,43.132534,000DL,402
2025-414428,2025-01-29,1,Vente,316300.0,15.0,5,CHE DE LA LOUBIERE,4575,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,70.0,3.0,186.0,5.942543,43.126682,000AP,401
2025-414432,2025-01-29,1,Vente,218000.0,9006.0,,IMP DES TILLEULS,6940,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,40.0,3.0,220.0,5.967575,43.123034,000BD,401
2025-414499,2025-01-23,1,Vente,360000.0,9006.0,F,IMP DE LA POUDRIERE,5914,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,82.0,3.0,227.0,5.905923,43.14094,000DV,407
2025-414499,2025-01-23,1,Vente,360000.0,9006.0,F,IMP DE LA POUDRIERE,5914,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,82.0,3.0,823.0,5.905923,43.14094,000DV,407
2025-414513,2025-01-16,1,Vente,456000.0,88.0,,RUE DE MONTSERRAT,5315,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,87.0,4.0,1025.0,5.889886,43.142592,000EI,414
2025-414520,2025-01-30,1,Vente,394000.0,136.0,,CHE SAINT PONS,6524,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,81.0,4.0,577.0,5.936284,43.163994,000ET,400
2025-414601,2025-01-28,1,Vente,330116.0,15.0,T,RUE REGIMBAUD,6140,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,50.0,3.0,132.0,5.95143,43.125313,000CH,402
2025-414695,2025-02-03,1,Vente,420000.0,21.0,,RUE RENE DARBON,6170,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,112.0,4.0,255.0,5.946924,43.129953,000AR,396
2025-414717,2025-01-20,1,Vente,390000.0,312.0,,CHE DU PELVOUX,5700,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,88.0,3.0,435.0,5.908247,43.153397,000EP,410
2025-414748,2025-02-07,1,Vente,285000.0,102.0,,AV BRINDEJONC DES MOULINAIS,1065,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,448.0,5.96622,43.127598,000AX,392
2025-414758,2025-01-31,1,Vente,465000.0,91.0,,IMP DES LAVANDES,4320,83000.0,83137,Toulon,83,,21.0,,,,,,,,,,1,1.0,Maison,68.0,3.0,491.0,5.942516,43.133109,000AO,399
2025-414847,2025-01-16,1,Vente,200000.0,160.0,,CHE DE LA MARTELLE,4952,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,68.0,4.0,598.0,5.913249,43.153144,000EP,414
2025-414905,2025-01-24,1,Vente,300000.0,45.0,,IMP DES BUISSONS,1119,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,62.0,3.0,83.0,5.931463,43.107169,000BW,406
2025-414933,2025-01-31,1,Vente,500000.0,503.0,,CHE DE LA BATTERIE BASSE,0636,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,645.0,5.966971,43.106147,000BM,399
2025-414945,2025-01-30,1,Vente,470000.0,198.0,,AV DE LA PIVOTTE,5838,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,43.0,3.0,250.0,5.970726,43.132289,000AV,400
2025-414945,2025-01-30,1,Vente,470000.0,198.0,,AV DE LA PIVOTTE,5838,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,65.0,3.0,250.0,5.970726,43.132289,000AV,400
2025-415056,2025-01-30,1,Vente,360000.0,48.0,,CHE DE LA CHAPELLE NOTRE DAME,1410,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,95.0,4.0,650.0,5.902108,43.148019,000DY,400
2025-415115,2025-02-18,1,Vente,323000.0,5000.0,,RUE DE SIOU BLANC,6795,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,85.0,4.0,99.0,5.976239,43.120047,000BD,381
2025-415123,2025-01-29,1,Vente,420000.0,368.0,,AV DES ILES D OR,3705,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,120.0,4.0,545.0,5.975523,43.129147,000AW,401
2025-415138,2025-02-10,1,Vente,220000.0,9001.0,,RUE OCTAVE VIRGILLY,5440,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,90.0,4.0,425.0,5.965877,43.128091,000AX,389
2025-415138,2025-02-10,1,Vente,220000.0,9001.0,,RUE OCTAVE VIRGILLY,5440,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,90.0,4.0,425.0,5.965877,43.128091,000AX,389
2025-415147,2025-01-31,1,Vente,378000.0,30.0,,RTE NLE 8 TOULON MARSEILLE,5373,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,95.0,4.0,611.0,5.88995,43.12898,000DP,399
2025-415147,2025-01-31,1,Vente,378000.0,30.0,,RTE NLE 8 TOULON MARSEILLE,5373,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,95.0,4.0,611.0,5.88995,43.12898,000DP,399
2025-415155,2025-01-24,1,Vente,310000.0,226.0,,AV AMIRAL KRANTZ,0245,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,99.0,6.0,445.0,5.97406,43.129201,000AX,406
2025-415309,2025-02-04,1,Vente,452500.0,1072.0,,CHE DE L ORATOIRE,5470,83200.0,83137,Toulon,83,,7.0,90.73,,,,,,,,,1,1.0,Maison,81.0,4.0,780.0,5.895679,43.149051,000DZ,395
2025-415360,2025-02-07,1,Vente,239900.0,14.0,,TRA CHAMP MILLE,1375,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,66.0,3.0,266.0,5.906876,43.136885,000DI,392
2025-415463,2025-02-07,1,Vente,285000.0,59.0,,QUAI EMILE GRENIER,2584,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,50.0,2.0,287.0,5.907224,43.136616,000DI,392
2025-415504,2025-02-10,1,Vente,394815.0,230.0,,AV LA BOURDONNAIS,1025,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,325.0,5.97723,43.133052,000AV,389
2025-415559,2025-02-14,1,Vente,380000.0,96.0,,RUE CHARLOUN RIEU,1480,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,82.0,4.0,376.0,5.967579,43.120398,000BH,385
2025-415575,2025-02-07,1,Vente,425760.0,1871.0,,AV COLONEL PICOT,1755,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,95.0,4.0,472.0,5.976422,43.133342,000AV,392
2025-415582,2025-02-20,1,Vente,330000.0,9001.0,,IMP ROUX,6395,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,95.0,4.0,315.0,5.956789,43.129002,000AS,379
2025-415660,2025-02-18,1,Vente,180000.0,460.0,,BD DELESCLUZE,2135,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,65.0,3.0,364.0,5.900617,43.137992,000DS,381
2025-415688,2025-02-26,1,Vente,473700.0,15.0,B,AV DE LA PIVOTTE,5838,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,76.0,3.0,472.0,5.969713,43.13251,000AT,373
2025-415729,2025-02-24,1,Vente,365000.0,211.0,,AV CHARLES MARENCO,1465,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,92.0,4.0,638.0,5.897618,43.148173,000EH,375
2025-415746,2025-02-21,1,Vente,362000.0,804.0,,AV COLONEL PICOT,1755,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,120.0,5.0,500.0,5.965795,43.128262,000AX,378
2025-415849,2025-02-20,1,Vente,290000.0,489.0,F,CHE DE LA MAJOURANE,4766,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,62.0,3.0,298.0,5.894996,43.153174,000EL,379
2025-415864,2025-03-03,1,Vente,474965.0,178.0,,AV DE L ERMITAGE,2630,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,120.0,3.0,555.0,5.948754,43.134645,000AK,368
2025-415869,2025-02-20,1,Vente,250000.0,85.0,,IMP DE LA FAUVETTE SIBLAS (AO),2785,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,64.0,3.0,880.0,5.942521,43.13289,000AO,379
2025-415869,2025-02-20,1,Vente,250000.0,85.0,,IMP DE LA FAUVETTE SIBLAS (AO),2785,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,56.0,3.0,880.0,5.942521,43.13289,000AO,379
2025-415903,2025-02-28,1,Vente,365000.0,9020.0,,AV DES FILS MARESCOT,2855,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,72.0,4.0,775.0,5.903765,43.152991,000DY,371
2025-415968,2025-03-05,1,Vente,150000.0,4.0,,RUE MADELEINE DESIREE,4710,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,35.0,2.0,278.0,5.915874,43.136567,000DH,366
2025-415968,2025-03-05,1,Vente,150000.0,4.0,,RUE MADELEINE DESIREE,4710,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,35.0,2.0,278.0,5.915874,43.136567,000DH,366
2025-415975,2025-02-17,1,Vente,353000.0,818.0,,CHE DE L ORATOIRE,5470,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,75.0,3.0,515.0,5.896501,43.146755,000EH,382
2025-416064,2025-02-19,1,Vente,375000.0,129.0,,RUE DAUMIER,2092,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,70.0,4.0,650.0,5.977651,43.138713,000AD,380
2025-416166,2025-03-11,2,Vente,300000.0,9.0,,RUE FAVIER,2790,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,62.0,4.0,690.0,5.954965,43.125435,000CH,360
2025-416168,2025-03-05,1,Vente,235000.0,3.0,,RUE DE LA MARTINIQUE,4975,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,73.0,4.0,325.0,5.903665,43.135177,000DI,366
2025-416176,2025-03-04,1,Vente,495000.0,18.0,,LOT LA VALBOURDINE,A355,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,115.0,5.0,685.0,5.919641,43.139406,000DE,367
2025-416240,2025-03-06,1,Vente,386400.0,86.0,,RUE DE CRIMEE,1990,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,118.0,5.0,452.0,5.900611,43.143821,000EH,365
2025-416240,2025-03-06,1,Vente,386400.0,86.0,,RUE DE CRIMEE,1990,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,24.0,2.0,452.0,5.900611,43.143821,000EH,365
2025-416299,2025-03-18,1,Vente,455000.0,673.0,A,RTE DU FARON,2775,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,53.0,3.0,550.0,5.938116,43.139039,000EY,353
2025-416299,2025-03-18,1,Vente,455000.0,673.0,A,RTE DU FARON,2775,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,53.0,3.0,310.0,5.938116,43.139039,000EY,353
2025-416308,2025-02-25,1,Vente,240000.0,189.0,,CHE RENE GRAILLES,6150,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,72.0,3.0,1067.0,5.888871,43.125518,000DM,374
2025-416445,2025-03-20,1,Vente,444000.0,65.0,,BD CLAMOUR,1580,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,466.0,5.960942,43.11692,000BP,351
2025-416458,2025-03-18,1,Vente,330000.0,55.0,,BD LOUIS CARLES,4610,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,73.0,3.0,367.0,5.976617,43.135467,000AV,353
2025-416508,2025-03-11,1,Vente,345000.0,216.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,118.0,4.0,248.0,5.947037,43.116711,000BR,360
2025-416553,2025-03-14,1,Vente,269000.0,347.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,45.0,2.0,212.0,5.948615,43.116127,000BR,357
2025-416553,2025-03-14,1,Vente,269000.0,347.0,,AV DE LA RESISTANCE,6180,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,30.0,1.0,212.0,5.948615,43.116127,000BR,357
2025-416670,2025-03-21,1,Vente,495000.0,20.0,,PL ADOLPHE BEGUIN,0045,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,103.0,4.0,1000.0,5.96135,43.115595,000BN,350
2025-416756,2025-03-27,1,Vente,280000.0,34.0,Q,RUE KLEBER,4185,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,55.0,3.0,140.0,5.951414,43.128699,000AR,344
2025-416786,2025-03-06,1,Vente,150000.0,36.0,,RUE AUGUSTIN DAUMAS,0525,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,43.0,2.0,63.0,5.932319,43.121052,000CM,365
2025-416786,2025-03-06,1,Vente,150000.0,36.0,,RUE AUGUSTIN DAUMAS,0525,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,37.0,2.0,63.0,5.932319,43.121052,000CM,365
2025-416786,2025-03-06,1,Vente,150000.0,36.0,,RUE AUGUSTIN DAUMAS,0525,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,42.0,2.0,63.0,5.932319,43.121052,000CM,365
2025-416786,2025-03-06,1,Vente,150000.0,36.0,,RUE AUGUSTIN DAUMAS,0525,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,43.0,2.0,63.0,5.932319,43.121052,000CM,365
2025-416786,2025-03-06,1,Vente,150000.0,36.0,,RUE AUGUSTIN DAUMAS,0525,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,42.0,2.0,63.0,5.932319,43.121052,000CM,365
2025-416786,2025-03-06,1,Vente,150000.0,36.0,,RUE AUGUSTIN DAUMAS,0525,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,42.0,2.0,63.0,5.932319,43.121052,000CM,365
2025-416855,2025-03-24,1,Vente,292500.0,9005.0,,IMP BERNARD,0833,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,96.0,4.0,332.0,5.961197,43.128328,000AS,347
2025-416873,2025-03-28,1,Vente,315000.0,85.0,,RUE ROLLAND GARROS,6300,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,72.0,4.0,285.0,5.967483,43.127776,000AX,343
2025-416915,2025-03-07,1,Vente,420000.0,6.0,,RUE CAMILLE CHAIGNEAU,1155,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,66.0,4.0,1025.0,5.9353,43.131346,000AO,364
2025-416948,2025-03-28,1,Vente,490000.0,15.0,,RUE MAIRAUD,4740,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,19.0,1.0,59.0,5.935269,43.122605,000CL,343
2025-416948,2025-03-28,1,Vente,490000.0,15.0,,RUE MAIRAUD,4740,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,1.0,59.0,5.935269,43.122605,000CL,343
2025-416948,2025-03-28,1,Vente,490000.0,15.0,,RUE MAIRAUD,4740,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,25.0,1.0,59.0,5.935269,43.122605,000CL,343
2025-416948,2025-03-28,1,Vente,490000.0,15.0,,RUE MAIRAUD,4740,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,12.0,0.0,59.0,5.935269,43.122605,000CL,343
2025-416948,2025-03-28,1,Vente,490000.0,15.0,,RUE MAIRAUD,4740,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,13.0,1.0,59.0,5.935269,43.122605,000CL,343
2025-416948,2025-03-28,1,Vente,490000.0,1.0,B,TRA LIRETTE,4555,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,54.0,2.0,79.0,5.935227,43.122615,000CL,343
2025-416948,2025-03-28,1,Vente,490000.0,1.0,B,TRA LIRETTE,4555,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,20.0,1.0,79.0,5.935227,43.122615,000CL,343
2025-416948,2025-03-28,1,Vente,490000.0,1.0,B,TRA LIRETTE,4555,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,21.0,1.0,79.0,5.935227,43.122615,000CL,343
2025-416948,2025-03-28,1,Vente,490000.0,1.0,B,TRA LIRETTE,4555,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,54.0,2.0,79.0,5.935227,43.122615,000CL,343
2025-416948,2025-03-28,1,Vente,490000.0,1.0,B,TRA LIRETTE,4555,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,36.0,1.0,79.0,5.935227,43.122615,000CL,343
2025-417110,2025-03-28,1,Vente,360000.0,243.0,,RUE DANIELLE CASANOVA,2067,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,80.0,3.0,340.0,5.90062,43.133566,000DL,343
2025-417123,2025-03-31,1,Vente,315320.0,9100.0,,CHE DU JONQUET,3985,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,76.0,4.0,189.0,5.910228,43.144385,000DW,340
2025-417136,2025-03-21,1,Vente,500000.0,198.0,C,CHE DE L HUBAC,7027,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,86.0,4.0,865.0,5.918238,43.15279,000ES,350
2025-417156,2025-03-13,1,Vente,474550.0,107.0,,CHE DE FORGENTIER,2900,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,43.0,2.0,245.0,5.903476,43.133057,000DL,358
2025-417156,2025-03-13,1,Vente,474550.0,107.0,,CHE DE FORGENTIER,2900,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,42.0,2.0,245.0,5.903476,43.133057,000DL,358
2025-417156,2025-03-13,1,Vente,474550.0,107.0,,CHE DE FORGENTIER,2900,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,42.0,2.0,245.0,5.903476,43.133057,000DL,358
2025-417156,2025-03-13,1,Vente,474550.0,107.0,,CHE DE FORGENTIER,2900,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,44.0,2.0,245.0,5.903476,43.133057,000DL,358
2025-417156,2025-03-13,1,Vente,474550.0,107.0,,CHE DE FORGENTIER,2900,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,52.0,2.0,245.0,5.903476,43.133057,000DL,358
2025-417178,2025-04-11,1,Vente,484750.0,209.0,,AV BELLEVUE,0795,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,87.0,4.0,520.0,5.901384,43.152641,000EM,329
2025-417192,2025-04-07,1,Vente,295000.0,45.0,,RUE CHALLIER,1366,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,70.0,4.0,183.0,5.941158,43.133235,000AO,333
2025-417271,2025-04-07,1,Vente,475000.0,89.0,,CHE DE LA COLLINE,1690,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,44.0,3.0,235.0,5.924385,43.137257,000DE,333
2025-417271,2025-04-07,1,Vente,475000.0,65.0,A,CHE DE LA COLLINE,1690,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,42.0,2.0,425.0,5.924269,43.137197,000DE,333
2025-417331,2025-04-16,1,Vente,368675.0,50.0,,RUE DE CASTELLAS,1272,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,51.0,3.0,330.0,5.911597,43.150704,000DX,324
2025-417523,2025-03-20,1,Vente,265000.0,1831.0,,AV DES MOULINS,5335,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,55.0,3.0,395.0,5.914832,43.152699,000DX,351
2025-417544,2025-03-24,1,Vente,380000.0,123.0,,AV DES ILES D OR,3705,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,75.0,4.0,556.0,5.976475,43.131038,000AW,347
2025-417669,2025-04-14,1,Vente,330000.0,8.0,,RUE MAISSIN,4750,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,81.0,3.0,315.0,5.942412,43.122368,000CI,326
2025-417669,2025-04-14,1,Vente,330000.0,8.0,,RUE MAISSIN,4750,83000.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,50.0,3.0,315.0,5.942412,43.122368,000CI,326
2025-417735,2025-04-15,1,Vente,440000.0,27.0,,RUE DE SIOU BLANC,6795,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,121.0,5.0,637.0,5.976497,43.119915,000BC,325
2025-417768,2025-04-17,1,Vente,360000.0,128.0,,VC BEAU SEJOUR,0720,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,92.0,4.0,505.0,5.93086,43.13654,000AM,323
2025-417848,2025-04-24,1,Vente,465000.0,74.0,,BD DOCTEUR BOURGAREL,2230,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,112.0,5.0,375.0,5.979848,43.112416,000BK,316
2025-417959,2025-04-17,1,Vente,285000.0,300.0,L,RUE DES GENEVRIERS,3317,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,92.0,4.0,153.0,5.98341,43.121441,000AZ,323
2025-418021,2025-04-09,1,Vente,300000.0,25.0,,AV SGT GABRIEL JOURDAN,6740,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,292.0,5.976552,43.13053,000AW,331
2025-418130,2025-04-23,1,Vente,360000.0,33.0,,AV COMMANDANT JEAN LOSTE,1804,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,90.0,6.0,525.0,5.970013,43.126454,000AX,317
2025-418206,2025-04-29,1,Vente,403000.0,621.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,37.0,2.0,168.0,5.955327,43.124681,000CH,311
2025-418206,2025-04-29,1,Vente,403000.0,621.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,37.0,2.0,168.0,5.955327,43.124681,000CH,311
2025-418206,2025-04-29,1,Vente,403000.0,621.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,40.0,2.0,168.0,5.955327,43.124681,000CH,311
2025-418206,2025-04-29,1,Vente,403000.0,621.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,40.0,2.0,168.0,5.955327,43.124681,000CH,311
2025-418206,2025-04-29,1,Vente,403000.0,621.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,37.0,2.0,168.0,5.955327,43.124681,000CH,311
2025-418206,2025-04-29,1,Vente,403000.0,621.0,,BD MARECHAL JOFFRE,4830,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,40.0,2.0,168.0,5.955327,43.124681,000CH,311
2025-418291,2025-04-23,1,Vente,215500.0,72.0,,AV DE LOCARNO,4560,83100.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,170.0,5.949343,43.121267,000CE,317
2025-418295,2025-04-30,1,Vente,310000.0,118.0,,IMP CLEMENCE,1631,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,34.0,1.0,300.0,5.922857,43.137852,000DE,310
2025-418341,2025-04-14,1,Vente,112200.0,96.0,,CHE DE FORGENTIER,2900,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,95.0,2.0,67.0,5.903917,43.133104,000DK,326
2025-418401,2025-04-28,1,Vente,245000.0,165.0,,RTE DU VAL D ARDENE,7033,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,74.0,3.0,500.0,5.919372,43.159644,000EP,312
2025-418401,2025-04-28,1,Vente,245000.0,165.0,,RTE DU VAL D ARDENE,7033,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,74.0,3.0,479.0,5.919372,43.159644,000EP,312
2025-418436,2025-04-28,1,Vente,390000.0,2.0,,RUE FRAVEGA,2801,83000.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,81.0,5.0,74.0,5.9389,43.108489,000BV,312
2025-418532,2025-04-29,1,Vente,275000.0,257.0,,AV FORBIN,2893,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,55.0,3.0,246.0,5.967544,43.124381,000AX,311
2025-418532,2025-04-29,1,Vente,275000.0,257.0,,AV FORBIN,2893,83100.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,43.0,3.0,246.0,5.967544,43.124381,000AX,311
2025-418621,2025-04-28,1,Vente,500000.0,219.0,,AV PIERRE RENAUDEL,5790,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,79.0,4.0,437.0,5.907971,43.138762,000DI,312
2025-418621,2025-04-28,1,Vente,500000.0,219.0,,AV PIERRE RENAUDEL,5790,83200.0,83137,Toulon,83,,,,,,,,,,,,0,2.0,Appartement,38.0,2.0,437.0,5.907971,43.138762,000DI,312
2025-418622,2025-05-12,1,Vente,378350.0,198.0,,AV CHIARISOLI BEY,1560,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,108.0,4.0,374.0,5.895549,43.141317,000DT,298
2025-418689,2025-04-30,1,Vente,286940.0,5.0,,RUE MADELEINE DESIREE,4710,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,100.0,5.0,365.0,5.915592,43.136957,000DH,310
2025-418691,2025-04-29,1,Vente,338800.0,348.0,,CHE DE MONEIRET,5240,83200.0,83137,Toulon,83,,,,,,,,,,,,0,1.0,Maison,69.0,3.0,525.0,5.893891,43.142842,000EH,311
